actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,wheel_contact_0,wheel_contact_1,wheel_contact_2,wheel_contact_3,wheel_contact_4,wheel_contact_5,wheel_contact_6,wheel_contact_7
-0.9554326731584916,-0.9481333369621829,1.010245865754669,0.7896522889076495,5.520565643021007,91.66926617015508,5.474103272644084,91.51398181793512,0.5053372218761665,2.348889657763962,1.6989246027622926,0.4881118238220392,3.058878801757343,0.4906177857127819,0.4949255409959741,0.43486897495339355,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.249172973633511,93.11270568847942,6.249172973633511,93.11270568847942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9549740503920482,-0.9476966647789302,1.0101841008847854,0.7900799882414455,5.523850221660112,91.67530139850456,5.477201446567323,91.52022247372359,0.3669937969218646,2.3282033635584534,1.2805970518196736,0.3822520867994861,2.279600750074369,0.37411677042840413,0.36820775148781143,0.3098608925499031,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1
-0.9544399985022068,-0.947190331296822,1.0099648850546146,0.790531800592707,5.5272100770172985,91.68143576526299,5.480308677640216,91.52643097592218,0.26723075958605913,2.4210887490708646,1.3096560661696872,0.27767591660773755,1.7003077606779362,0.28656158223092976,0.2753861856834531,0.22353917443791746,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9538397635262672,-0.9466315909265816,1.0096435242206607,0.7909967720085513,5.530608961595732,91.68764099933533,5.483407342269663,91.53262078302006,0.19553225986960884,2.490823019079931,1.353026812444003,0.20240792985199493,1.2689565103154385,0.22004805533862742,0.2066674992987444,0.16480381873337727,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9534286027139286,-0.9460547458580514,1.0095216132882536,0.791439383150549,5.5337748168874406,91.69383860869014,5.486444608253895,91.53880133683491,0.16178856082242385,1.864746220881696,1.3719547169532842,0.145958408014866,1.7358311964083804,0.15368202505341816,0.15196410346996383,0.12243420592323817,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9530500282319058,-0.9454722453942696,1.0095718743177995,0.7918228017657032,5.5370398786960475,91.7000469395478,5.489461236999945,91.5450046989224,0.1179154349931974,2.060199940243551,1.3943738237091459,0.10860160977265626,2.134621997384245,0.107908315330863,0.11572658212197558,0.09381730329698547,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1
-0.9525888674666849,-0.944856503872915,1.0094312063498818,0.7921849430685833,5.54036216537153,91.70623830741197,5.492505911828454,91.55120952483053,0.08459139506425993,2.2218399579971133,1.4390213067392907,0.08365854502957083,1.5950957309876455,0.09140493462545878,0.09028287014648877,0.07402759876020579,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
-0.9521651484265296,-0.9442741382570824,1.0094536013834379,0.7925480653077548,5.543703089099726,91.7123813417684,5.495492795085324,91.5573234451993,0.06285532322810808,2.329476074767103,1.4201955763426346,0.06520698647099621,1.993614304492779,0.061821832478652194,0.07043430235984627,0.001590364404277414,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9516472968532931,-0.9438558948224655,1.00927670436413,0.7929318836624585,5.547002760355242,91.71826235437054,5.498502460422295,91.56335579244248,0.04371572126527076,2.2882220752232887,1.0739531991857203,0.06863908411966625,1.4868122976423492,0.05354691518025493,0.054341668832367684,-0.07754529730623845,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1
-0.9512903609509741,-0.943396420598859,1.0092304932944618,0.7933199165380497,5.550080558168482,91.72420075660665,5.501462555009012,91.56934443539303,0.046989954045559806,1.712268861820864,1.1011129446235413,0.04218747151016443,1.8445751816708422,0.032581357023877815,0.039006737368601364,-0.12664731637553647,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9509834864966957,-0.942874581108338,1.0090061510618529,0.7937352520859439,5.5530274119735425,91.73019509536185,5.504446082401118,91.57531290405915,0.04360893462067679,1.279138446841065,1.1540133355657936,0.02556319392207405,1.37625219864057,0.03186968357991898,0.02880657486394015,-0.14578626231863812,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0
-0.9506910778807623,-0.9423495568690187,1.0089772901723117,0.7941258374960606,5.556112632492816,91.73624744355104,5.5073773728811615,91.5812698199251,0.027343422988153312,1.5484862493644858,1.1858088839274379,0.016988842457945068,1.7992734212416504,0.017795997066284,0.024211143935579996,-0.1694578023688769,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9504024571317485,-0.9418112597496607,1.0090699162887045,0.7944758276733342,5.559274078141514,91.7423044197617,5.510310074003282,91.58727285402617,0.018594102179994895,1.7641681279543573,1.2262442326632848,0.013550527641337531,2.116495434494359,0.00916902650277845,0.01960806994159455,-0.12408179344558311,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1
-0.950017101703866,-0.9412477938085783,1.0089521426610573,0.7948356948782002,5.562473282785358,91.74832819307711,5.513270926625501,91.5932235341623,0.010235562465123579,1.9241723160701527,1.2768871499396304,0.013390059461586425,1.5815905794524143,0.018090341265112102,0.019072310271030034,-0.15877143224414533,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9495490756982156,-0.9406739789679562,1.0086966078266326,0.7951959725144764,5.565686263080176,91.75429603529103,5.516230981293164,91.59912723236494,0.004967648938717797,2.0291943163995603,1.311900275281263,0.014180425615756536,1.1817414594163689,0.021725153664499258,0.018002695544997106,-0.19839865207860902,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9490962009853661,-0.940283050157524,1.0086141937252364,0.7955192326053361,5.5688492135503935,91.76000214992547,5.519117274458951,91.60497707397926,0.0036332341836582353,1.9802080029051303,0.9916525614187656,0.028828156828228375,1.6048076328653593,0.008205064434570529,0.014648080904434268,-0.2642979614811186,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
-0.9487807471864068,-0.9398478105139821,1.0086173098842792,0.7958358683322204,5.57181050703531,91.7657561528969,5.521979437165975,91.61079654063602,0.015585846689375139,1.4820768041278858,1.023308462619465,0.013410608524335066,1.8864193430221319,0.0003916520740131057,0.009933202513525547,-0.2971824102596127,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9485520639307966,-0.9393788729808424,1.008661826439255,0.7961523449503369,5.574651832487634,91.77155502093515,5.5248406422250005,91.61659396647161,0.018751173359666966,1.106792851459206,1.054830258751584,0.0033323741226566235,2.0577768848839533,-0.0036326187125280095,0.006477693445999769,-0.3164763261620818,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9482411295353096,-0.9388673247800687,1.0085193678411932,0.7964881891777434,5.577619071763173,91.77741430726806,5.527735689128839,91.62237236055583,0.007495000705435731,1.3448846448785954,1.1139495988696322,0.0011424722777693456,1.5374806458920378,0.008047788384971062,0.008123060334407942,-0.3286512764445244,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.947863530736372,-0.9383133091417261,1.0082658718102886,0.7968180756998234,5.580669284433747,91.78329007089512,5.530636192204799,91.62820479943174,0.0029102968117693164,1.5646181554575131,1.1910207655399085,0.0025855047576717454,1.1500998278568348,0.015359320674172519,0.007979602422786966,-0.24188522809061452,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
-0.9474305803198966,-0.9377489432038227,1.007932878288561,0.7971721456435779,5.583765753015259,91.78914144274785,5.5335261214857105,91.63396395271059,7.893723265014595e-05,1.74361937283566,1.243042116400326,0.0054338819949214774,0.859972070494541,0.018067823229984962,0.010610172084768282,-0.28758448667711145,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9470465628973602,-0.9372193890033239,1.0078256819199,0.7975013230424818,5.586874277632897,91.79493394646317,5.536317520855343,91.63965828446209,0.0007304190769190977,1.8556998636471347,1.2400694081705665,0.007451970851254682,1.3809652684239326,0.0060595731655519805,0.01102557299278854,-0.355440131927235,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9466819412267641,-0.9368635138500565,1.0078486547913525,0.7977934200032853,5.589926492276365,91.80046984060354,5.539053339827952,91.6452942526463,0.0006278205567801172,1.804797741244803,0.9372946300176604,0.022772015232364134,1.7619649964502115,-0.00266352652658507,0.009248320851857963,-0.4366297525825999,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
-0.9464266832972643,-0.9364645352926718,1.0079191274430126,0.798078239600551,5.592786010919368,91.8060549255811,5.541783601011531,91.65090417546249,0.011348349427270369,1.3499260325183853,0.956622195336643,0.008696268886584119,1.9892963226316696,-0.006908991606608195,0.005570672064932244,-0.47308722079355575,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.946238383389253,-0.9360287075553371,1.0080009917111161,0.7983585187522348,5.595531999939878,91.81168483191924,5.544530315704046,91.65650190478812,0.014386738784696004,1.0075250197877814,0.9826778855867692,-0.0002660073194005099,2.103864731629995,-0.008355875160082408,0.003060281508107375,-0.4872941867839881,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9459756125779805,-0.9355364998141389,1.0078893076921402,0.7986548062745633,5.598401085960257,91.81737852441239,5.547331016093656,91.66217283198401,0.006049352447956001,1.2310433531510956,1.0522850231800187,-0.0010767941327745174,1.5723464802463176,0.005215062305292437,0.0026156544678044283,-0.3611957252327823,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
-0.9456537876297637,-0.935017910191485,1.0076539921527237,0.7989752777911597,5.601348042087695,91.82308454446542,5.550144455255123,91.66778332079673,0.0016067199208522542,1.4371064041199673,1.1101255455376282,0.001071908070806495,1.1751887971855859,0.01247839032611549,0.006938263881539462,-0.39922534563382117,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9452758493401562,-0.934485344745242,1.0073367354589449,0.7993055216903276,5.604336799302873,91.82876091902229,5.5529525916852425,91.67334512013898,-0.000546015978278675,1.5986925886677916,1.162008238551984,0.004553193054060746,0.8785925639062416,0.01593645559115068,0.00948764575479138,-0.4389144390490989,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9449355979938979,-0.9339807775080297,1.0072228016819873,0.7995993531611,5.6073340487682595,91.83437421964774,5.555674491968648,91.67886117468078,0.00026569811884538414,1.693327702056977,1.1661325440880252,0.007043052270531681,1.3315777526904529,0.005319933539230427,0.010176171351367589,-0.49575206857872633,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9446053085790449,-0.9336380734979425,1.0072244904395968,0.7998505996164701,5.610274137372011,91.83974122245348,5.558347886343141,91.68433239030436,0.00030615264006819324,1.634630189560171,0.8818059861238476,0.02183636316248179,1.6618275048569717,-0.002395171368097722,0.008685612779753887,-0.5621299887982255,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
-0.9443696464329994,-0.9332514509787166,1.0072672025438605,0.8000911025577023,5.613034776233924,91.84515211232313,5.561015986064589,91.68978274130414,0.010166507400529564,1.2227295025347988,0.9093052823775949,0.008630086964097394,1.8583304235992906,-0.006017538650205927,0.005461922083528055,-0.5878103142937392,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9441928328954166,-0.9328285776881601,1.0073198550838736,0.8003281941310336,5.615689703700514,91.85060492162417,5.563695634677417,91.6952195922244,0.01297593317042037,0.9126194456893941,0.9406444765137567,9.099833832080725e-05,1.958403029912953,-0.007171092474587219,0.0032040287736755965,-0.5964875875752125,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
-0.9439454318917797,-0.9323528520551435,1.0071884362079047,0.8005946711659321,5.618455062255021,91.8561184289661,5.566423194714563,91.70073112132785,0.005420944674380144,1.1014737216631976,1.0100219774419097,-0.0008742567838889099,1.4639234263703473,0.005594238792494833,0.0016681850529506037,-0.44326430449622434,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
-0.9436441546441546,-0.9318532831462603,1.0069405359211043,0.8008901958368772,5.6212919381951485,91.86164617574329,5.569160786279999,91.70617604273862,0.0013438579389825006,1.281903948189235,1.0664799896948916,0.0008979464605020811,1.0942221324739811,0.012235961045251816,0.005989703790933569,-0.4912522713471681,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.943376709968273,-0.9313715118051848,1.0068533188946867,0.8011726145063344,5.624165777738526,91.86714322297995,5.57183157728113,91.71156167172663,0.0011286594383010285,1.4193276209838985,1.082618413317694,0.0032959576890058562,1.4208028007645073,0.004659543738449546,0.008071084501417872,-0.5561320042580706,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9431258188306227,-0.9309080840036547,1.006860799600667,0.8014303852022842,5.627044407240385,91.87258357050882,5.574467844923776,91.71690027787692,0.0009946506773402444,1.4988093001721536,1.0847475425927224,0.005664565552912167,1.6614792827242229,-1.4792288819636193e-05,0.008895956590341484,-0.6208476653687989,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9428651775571906,-0.9305898046946434,1.0069054736417105,0.8016536451534847,5.6298695435879935,91.87778718050909,5.577088926641502,91.72219525808248,0.0003542497229624571,1.4446703679862043,0.8207907341754852,0.020180783468529452,1.8061747798400105,-0.003652662213659958,0.007804220807652523,-0.6901671807765274,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
-0.942625778490789,-0.9301978215755295,1.006743701724819,0.8018965357004562,5.632531038284402,91.88304452408191,5.579754330288434,91.72747619903578,0.009135589164370187,1.0807249672306458,0.8735419065487423,0.0087332799647109,1.3481049550587414,0.0053297561156953254,0.005714764216927523,-0.7036513840206245,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0
-0.942402195716589,-0.9297491632717348,1.006456015704273,0.8021572554570011,5.635097945035298,91.88834988550124,5.582430526372586,91.73275075843435,0.012574038046736739,0.807624221773328,0.9343024741273172,0.001867618210353637,1.0065534684179762,0.010300901460232478,0.004462230634526065,-0.6958754087329779,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0
-0.9421884875735522,-0.9292883298173067,1.006341277386099,0.802424814748448,5.637768571056595,91.89370740940912,5.585083933348916,91.73810406739902,0.00670795751225874,0.9780705920883896,0.9831391149541181,0.0001922427975790523,1.3613444715995573,0.0024801075337075387,0.0012725208021247695,-0.5183328245350556,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1
-0.9419959079108267,-0.9288352653917471,1.0063446099228894,0.8026833266707875,5.640495822555913,91.8990652501707,5.587678549156468,91.743387883299,0.0034511542303615234,1.1197286943404665,1.0074058488394568,0.0006951000651088288,1.623581049927191,-0.0007966302398321559,0.004976133798090556,-0.5807672979455762,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9418157347056832,-0.9283939599360523,1.0064155764827352,0.8029265825704739,5.643248371452457,91.90438729405386,5.590242135453579,91.74861441388082,0.0017400956997650802,1.2242242464468547,1.0189547590654393,0.002620125895516185,1.8080150852623986,-0.002623455699889535,0.006940813751630896,-0.6499322830147937,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9416359577546431,-0.9279648807549081,1.006513023091977,0.8031478481111572,5.646003779441274,91.90965346441614,5.592796376595253,91.75379535039646,0.0006939622343109459,1.2884898311065798,1.0206070669452463,0.004761208844634624,1.9133865567404338,-0.003365357215091576,0.007830035562321761,-0.7164985427343666,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9414347643655571,-0.9276680973613597,1.006598860322155,0.8033390181445397,5.6487123486071775,91.91469494320721,5.59535229612363,91.75893358863863,-0.00043478867791447474,1.2422832557126708,0.7723184006526893,0.018626312384493665,1.9388439024905864,-0.0043079557440084066,0.007040051239918284,-0.7861073278557621,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
-0.9412347701857674,-0.9272986415152333,1.006465383386608,0.8035527495401024,5.651273977205205,91.91979107448553,5.59795132114337,91.76405783662561,0.0068013740961259716,0.9288179876762375,0.8252525192290336,0.007614543416682416,1.4472763142933216,0.0055830001192673775,0.00506153200933701,-0.7990954194050888,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0
-0.9409702580368516,-0.9268783741886433,1.0062123617934007,0.8037843851925129,5.653894588218164,91.9249623661501,5.60056206749677,91.76917610521646,0.0018495736586977224,1.0260662660233117,0.888275601489845,0.002333304961982431,1.081680938815527,0.012037512170261139,0.00585634947334093,-0.7945127364652531,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1
-0.9406524601615709,-0.9264119278300236,1.0058853111788157,0.8040429966462957,5.656551614344032,91.93017749629733,5.603170374286445,91.7743795610572,0.0007097412194369459,1.1144494985897313,0.9692125860517625,0.0010533156335583182,0.8099218725917555,0.01631545927430017,0.0026020980942613446,-0.591220126956953,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1
-0.9403750083280797,-0.9259554574409732,1.0057305895216808,0.8042959252543758,5.65922630153913,91.93538710113528,5.605700091957878,91.77951475174527,0.0013215453071440358,1.1808929974246556,1.0002601838838285,0.0012288572740420463,1.155320490042097,0.007440675892290926,0.005380174254999378,-0.6511968970194507,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9401329810524095,-0.9255150317917199,1.0056904347662086,0.8045331177356702,5.66190105454297,91.94055672009107,5.608175265945161,91.78459462910892,0.001735064689060168,1.2199682525313418,1.0147515627773867,0.0026665480616476986,1.4291443298548794,0.0017611187958904585,0.0065745854214659845,-0.7173684687039599,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9399175095991584,-0.9250925996797952,1.0057190542503418,0.8047466458873784,5.664565448360773,91.94566869469982,5.6106216283497465,91.78962974536329,0.0018314034062987719,1.23626591649949,1.0158115953752347,0.004396191517455074,1.6269434172262598,-0.0018379670623649767,0.00697789990766117,-0.782396379303267,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,1
-0.9397077829974958,-0.9248046457470261,1.0057743270305235,0.8049279906627654,5.66718125251804,91.95056078352758,5.613059431946226,91.79462144276371,0.0012482090442437572,1.1675549455460112,0.7680736473447374,0.017668670288965675,1.7446913629461085,-0.005018730762303657,0.006055785934836406,-0.8533157755465143,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1
-0.9395444764779327,-0.924471152634776,1.0058048388131122,0.8051085449535951,5.669658170426999,91.95549922064401,5.615515967532018,91.79959371171364,0.007243512557305311,0.8725678654457134,0.7988991004237582,0.0060138322600710725,1.7647906160439355,-0.005334101887845839,0.003569084376424219,-0.8773140295807615,-0.8830000000000006,-0.8830000000000006,0.8830000000000006,0.8830000000000006,6.251329956055386,93.1148626709013,6.251329956055386,93.1148626709013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0
